Product ID,Sale Price,Order ID,Quantity,Order Date
CK5669-400,11197,34164,5,2022-12-12
CI3869-500,15995,51692,4,2022-12-12
AR4347-600,13597,92779,2,2022-12-12
AT8241-002,13995,12007,2,2022-12-12
CT2007-100,9995,40669,1,2022-12-12
BQ6166-003,7197,30588,9,2022-12-12
CI7815-602,7995,19405,5,2022-12-12
AT7898-104,22995,17753,1,2022-12-12
AT8000-104,5495,60987,6,2022-12-12
CK5836-100,8797,92774,2,2022-12-12
CJ0277-002,11995,96350,1,2022-12-12
AT7978-414,5947,69228,5,2022-12-12
CI1289-100,5397,16752,2,2022-12-12
AQ0925-002,16995,16859,7,2022-12-12
CJ1794-600,11995,99684,1,2022-12-12
BQ5972-001,11197,16049,4,2022-12-12
AT8000-104,5495,20517,7,2022-12-12
CU5133-600,13597,20709,4,2022-12-12
AQ2456-007,8495,28814,6,2022-12-12
553558-125,8995,10098,5,2022-12-12
AR4225-100,9597,84786,6,2022-12-12
AT5292-004,4547,42422,1,2022-12-12
CI3703-401,9597,93573,7,2022-12-12
AR6631-004,12797,96940,3,2022-12-12
CJ0818-146,11995,33749,5,2022-12-12
AA7406-006,6397,42672,5,2022-12-12
918194-003,5597,57791,4,2022-12-12
CQ2503-900,7697,58373,1,2022-12-12
AV4417-002,12797,40924,9,2022-12-12
CQ0278-200,7197,27033,4,2022-12-12
AQ0926-001,12995,53521,1,2022-12-12
AT7999-414,3497,56086,5,2022-12-12
CI2666-400,7997,29505,4,2022-12-12
BV6348-300,15995,60293,9,2022-12-12
CJ1642-002,8995,90669,7,2022-12-12
BQ6166-003,7197,93358,1,2022-12-12
AJ4115-060,15995,62676,4,2022-12-12
CT2007-100,9995,81312,2,2022-12-12
AQ2730-009,14995,75092,4,2022-12-12
AR5339-002,8995,54200,3,2022-12-12
CJ9585-600,6297,13716,9,2022-12-12
CD4159-606,5995,86291,8,2022-12-12
AT6109-606,4495,31499,2,2022-12-12
BQ5613-001,11197,36578,2,2022-12-12
CD2189-002,6997,59944,5,2022-12-12
CN5501-046,13995,84784,3,2022-12-12
AT7997-606,4995,62249,8,2022-12-12
AT2863-100,15995,65907,3,2022-12-12
CD0479-200,9995,97270,3,2022-12-12
CI3835-002,7197,78064,3,2022-12-12
AT7946-414,8495,67387,1,2022-12-12
CI3446-001,7995,26601,6,2022-12-12
CU7623-002,16995,23114,1,2022-12-12
AA0287-002,6797,65993,8,2022-12-12
AO3622-006,1995,17060,9,2022-12-12
AT7960-104,7995,47726,3,2022-12-12
CJ0861-017,9995,21258,1,2022-12-12
CD2153-001,10995,44221,8,2022-12-12
CJ1646-600,7495,67189,2,2022-12-12
AV6337-003,9495,72775,2,2022-12-12
AQ7878-003,7995,76166,6,2022-12-12
CD4173-606,5995,31787,1,2022-12-12
921733-104,16995,46160,1,2022-12-12
CK1069-001,5495,57558,8,2022-12-12
AT7968-606,4995,81818,6,2022-12-12
487754-303,7995,45067,4,2022-12-12
BQ0129-106,6495,36668,4,2022-12-12
AQ0926-001,12995,54302,1,2022-12-12
CI3705-600,11197,17753,6,2022-12-12
AT6110-004,3147,85294,2,2022-12-12
943806-602,10995,18523,9,2022-12-12
CI7379-400,15995,75920,3,2022-12-12
AT5269-606,7495,19844,2,2022-12-12
CK3312-001,11197,27607,3,2022-12-12
CT2584-100,11995,24890,6,2022-12-12
AA1626-602,8795,81915,5,2022-12-12
CT5064-001,13995,91229,2,2022-12-12
310805-137,15995,73405,3,2022-12-12
AQ7487-201,6995,38745,1,2022-12-12
AR4225-003,9597,76438,1,2022-12-12
AO3095-100,11995,42614,3,2022-12-12
CJ1646-600,7495,71059,2,2022-12-12
BQ6623-070,12797,42029,7,2022-12-12
CD7070-009,14995,67728,5,2022-12-12
AQ7878-003,7995,53662,9,2022-12-12
AR9293-603,9597,10669,2,2022-12-12
CN5501-046,13995,57452,6,2022-12-12
CI2666-400,7997,33054,7,2022-12-12
918194-003,5597,61096,8,2022-12-12
BQ5615-002,11197,12747,6,2022-12-12
CD2182-001,14397,61346,7,2022-12-12
AO0570-810,5247,80365,1,2022-12-12
BQ5435-703,8995,25021,5,2022-12-12
AT1198-401,7995,35144,8,2022-12-12
AT5293-004,20995,74799,1,2022-12-12
CI3482-200,9995,63098,1,2022-12-12
943806-602,10995,80268,4,2022-12-12
CD5050-400,16995,59902,8,2022-12-12
BV0415-300,7797,28530,4,2022-12-12
AQ1189-009,10995,48151,7,2022-12-12
AO7351-104,7995,94207,1,2022-12-12
CK5668-600,8397,46079,1,2022-12-12
BQ0129-106,6495,69236,5,2022-12-12
CD5050-400,16995,18769,3,2022-12-12
CK2085-002,14995,53796,2,2022-12-12
AR4225-100,9597,23061,2,2022-12-12
AO0578-717,3497,91805,5,2022-12-12
CD2717-001,4495,96499,8,2022-12-12
CQ6569-001,11197,86167,6,2022-12-12
AT8242-009,15995,60493,6,2022-12-12
CD4373-001,10995,11284,8,2022-12-12
CI1504-100,13597,32404,8,2022-12-12
CD4172-606,8495,69232,2,2022-12-12
CI9921-001,7995,57019,7,2022-12-12
AO3116-004,5397,79817,3,2022-12-12
CI0919-100,8995,79597,1,2022-12-12
AT5293-004,20995,61547,9,2022-12-12
BQ7043-668,9995,94557,5,2022-12-12
AT6175-100,5997,47894,5,2022-12-12
CD5050-400,16995,46955,5,2022-12-12
832655-001,1595,78162,5,2022-12-12
CT3110-400,5495,68563,5,2022-12-12
CD5036-100,7995,67608,4,2022-12-12
BQ5422-200,9995,34349,9,2022-12-12
CT2535-001,8997,84149,6,2022-12-12
BQ3610-100,7697,87444,8,2022-12-12
AV9370-001,5597,20868,6,2022-12-12
AJ9515-001,6995,52023,2,2022-12-12
BQ3203-007,6397,98131,8,2022-12-12
AQ4312-107,5397,91929,3,2022-12-12
923112-001,5597,61104,2,2022-12-12
CD0191-009,6495,71470,6,2022-12-12
CD0200-003,6995,55921,7,2022-12-12
AT6175-100,5997,13156,7,2022-12-12
CD2717-001,4495,65200,2,2022-12-12
AT7975-606,8495,68171,5,2022-12-12
BV1507-001,6597,35493,7,2022-12-12
AQ8228-102,7995,46144,8,2022-12-12
AQ0114-101,19995,66977,7,2022-12-12
AJ6900-102,16995,99654,2,2022-12-12
CI3794-600,11197,99402,7,2022-12-12
315115-112,7495,57820,3,2022-12-12
AT1369-103,7995,46461,1,2022-12-12
AQ4126-100,12797,62546,6,2022-12-12
BQ0129-106,6495,54449,7,2022-12-12
CN8490-100,9995,61078,4,2022-12-12
AR4229-003,12995,56520,2,2022-12-12
BV4584-001,13597,38664,1,2022-12-12
CT2535-001,8997,91081,3,2022-12-12
CJ9585-600,6297,39123,3,2022-12-12
921826-016,11897,71256,4,2022-12-12
AR4229-003,12995,32997,6,2022-12-12
AT7996-414,5247,94118,3,2022-12-12
AT6107-606,4495,46902,1,2022-12-12
CW4409-100,19995,56926,3,2022-12-12
BQ5435-401,8995,77283,6,2022-12-12
BV6348-300,15995,47442,7,2022-12-12
CJ1292-703,7495,72768,1,2022-12-12
AT7993-414,5247,97690,2,2022-12-12
AT6110-004,3147,16258,3,2022-12-12
AJ1285-101,8995,32496,8,2022-12-12
CK0986-002,2097,60861,8,2022-12-12
AQ4312-107,5397,47205,2,2022-12-12
CV5515-001,5995,55363,9,2022-12-12
CD6404-800,4797,96302,7,2022-12-12
BV7774-100,6297,35992,1,2022-12-12
AH8050-100,13995,87879,1,2022-12-12
BQ9138-601,3147,88993,1,2022-12-12
AQ7492-010,6495,86937,9,2022-12-12
AH7857-009,11995,31740,4,2022-12-12
AT5269-606,7495,64208,4,2022-12-12
CD0188-101,7995,16017,9,2022-12-12
CD4365-003,7697,82207,8,2022-12-12
CT2535-001,8997,13757,3,2022-12-12
CT1104-700,10995,74772,8,2022-12-12
618919-031,2397,31262,7,2022-12-12
AR3863-101,12995,27396,2,2022-12-12
AT7997-606,4995,99641,4,2022-12-12
CD2053-105,10995,16286,2,2022-12-12
BQ3381-600,14995,96028,8,2022-12-12
CD0881-104,9995,66597,9,2022-12-12
844127-108,4495,77338,7,2022-12-12
AV5186-101,10495,27059,8,2022-12-12
CT3867-001,11995,44003,5,2022-12-12
BV7775-100,5397,39773,5,2022-12-12
CD0188-101,7995,20207,6,2022-12-12
BV7099-400,9995,99349,4,2022-12-12
CI1289-100,5397,91751,6,2022-12-12
AT6110-004,3147,88411,2,2022-12-12
CK7200-800,10995,56276,4,2022-12-12
CI3868-001,15995,77109,9,2022-12-12
CJ0882-001,6495,43279,2,2022-12-12
315123-111,7595,98966,8,2022-12-12
CI0808-100,5995,56107,7,2022-12-12
CD2153-001,10995,46220,8,2022-12-12
AJ4115-060,15995,93101,6,2022-12-12
CI7523-002,10995,81406,3,2022-12-12
BV5841-800,15995,34666,8,2022-12-12
BV5740-101,6597,19975,1,2022-12-12
BV7106-400,9995,85468,5,2022-12-12
942851-002,10995,68936,6,2022-12-12
AR7410-603,5997,27426,2,2022-12-12
CK1195-101,12995,35069,4,2022-12-12
AQ4126-100,12797,70910,9,2022-12-12
AT6110-004,3147,42536,5,2022-12-12
AH7378-801,3997,97984,7,2022-12-12
CT4526-100,15995,97652,1,2022-12-12
AH7249-118,7197,43683,6,2022-12-12
BV4584-001,13597,76938,3,2022-12-12
CT1531-001,15995,61057,5,2022-12-12
CJ0219-400,10995,49293,6,2022-12-12
CI3871-300,15995,54480,4,2022-12-12
CD3002-103,10995,76021,6,2022-12-12
AT6110-004,3147,25890,4,2022-12-12
BV0389-001,10197,98069,1,2022-12-12
AV2605-101,5997,96432,3,2022-12-12
BQ7043-668,9995,57451,1,2022-12-12
CT4526-100,15995,16512,7,2022-12-12
AQ7487-201,6995,45522,9,2022-12-12
CD4156-606,8495,36695,6,2022-12-12
CK2630-001,10397,76726,1,2022-12-12
CT3632-001,7995,40658,2,2022-12-12
CK3314-400,9995,92482,5,2022-12-12
AT7946-414,8495,39067,8,2022-12-12
AO9819-001,9637,93059,3,2022-12-12
CK2630-700,9097,65077,3,2022-12-12
CJ9712-001,12597,37512,9,2022-12-12
CD3395-006,11995,97882,4,2022-12-12
CT5543-300,12995,39193,2,2022-12-12
AA8030-108,14995,25942,7,2022-12-12
CJ0860-668,7995,67062,1,2022-12-12
CI1396-600,7995,18820,9,2022-12-12
CI7379-400,15995,19069,6,2022-12-12
CJ0509-001,7995,75046,4,2022-12-12
BV0612-001,9995,52124,5,2022-12-12
CQ7731-900,10397,77028,1,2022-12-12
CD0490-101,9995,12245,1,2022-12-12
AV3866-001,16995,65483,8,2022-12-12
BQ5469-703,24995,27840,1,2022-12-12
CJ0592-001,16995,14861,7,2022-12-12
CJ6971-001,13597,47183,1,2022-12-12
922474-001,13995,14095,7,2022-12-12
CZ6156-101,9995,45839,1,2022-12-12
CJ3312-001,12995,59549,1,2022-12-12
AR6374-402,1995,67428,5,2022-12-12
CU3013-070,15995,50243,3,2022-12-12
CI0919-100,8995,41988,4,2022-12-12
CD4172-606,8495,41641,7,2022-12-12
CD5036-100,7995,77681,1,2022-12-12
AT6100-606,6495,92263,6,2022-12-12
AO3095-100,11995,17778,6,2022-12-12
DA4155-400,16995,22045,2,2022-12-12
CI1289-100,5397,41180,6,2022-12-12
AT6175-100,5997,86073,2,2022-12-12
BQ6826-003,8995,86222,9,2022-12-12
CW6565-900,11995,27899,9,2022-12-12
554724-050,9995,36781,7,2022-12-12
CN2932-100,18995,77177,9,2022-12-12
AQ4174-049,22995,42559,8,2022-12-12
CT9155-063,13995,15987,4,2022-12-12
BQ6826-003,8995,28806,3,2022-12-12
BQ4630-500,8797,73541,7,2022-12-12
CI3867-001,9995,81555,8,2022-12-12
AO3622-006,1995,74909,5,2022-12-12
CI1718-001,8397,11526,9,2022-12-12
CK2630-001,10397,92874,9,2022-12-12
AT1369-103,7995,22170,2,2022-12-12
AO2132-401,5597,93036,9,2022-12-12
CD0917-300,7197,93773,6,2022-12-12
CD4365-003,7697,51489,1,2022-12-12
AO0571-606,7495,26741,8,2022-12-12
AT7993-414,5247,52799,5,2022-12-12
AQ7878-003,7995,30020,2,2022-12-12
CQ6569-001,11197,71137,7,2022-12-12
CD6615-100,13995,55876,2,2022-12-12
BQ0129-106,6495,17383,1,2022-12-12
AR7410-603,5997,59230,9,2022-12-12
AV6337-003,9495,25712,5,2022-12-12
CI3446-001,7995,75620,4,2022-12-12
AT7999-414,3497,35909,1,2022-12-12
CK0980-002,5995,44756,9,2022-12-12
CD0881-104,9995,18028,8,2022-12-12
CJ0861-017,9995,50994,1,2022-12-12
CJ0636-100,8995,31414,1,2022-12-12
AT5303-100,7697,28077,3,2022-12-12
CI1236-100,12797,34334,3,2022-12-12
CK6357-005,6995,69006,6,2022-12-12
AA8022-107,11995,66111,8,2022-12-12
CK2718-003,18995,98888,2,2022-12-12
BV5740-101,6597,12920,9,2022-12-12
BV5502-600,16995,80831,9,2022-12-12
849559-004,15995,96052,2,2022-12-12
CU2708-901,4495,38385,6,2022-12-12
BQ0129-106,6495,14601,2,2022-12-12
CI1694-300,11197,68641,7,2022-12-12
CT2007-100,9995,83018,7,2022-12-12
CI3831-200,6597,55589,5,2022-12-12
CU3013-070,15995,64203,8,2022-12-12
CT1726-100,5495,38543,1,2022-12-12
AT6107-606,4495,71269,2,2022-12-12
AT6100-606,6495,62893,7,2022-12-12
AT1198-401,7995,25957,1,2022-12-12
CI9949-001,12995,52297,4,2022-12-12
844127-108,4495,33760,2,2022-12-12
BQ0129-106,6495,43348,8,2022-12-12
AQ0925-002,16995,21073,6,2022-12-12
AQ7878-003,7995,88844,9,2022-12-12
CT3890-101,7995,43846,7,2022-12-12
CK1195-101,12995,74070,5,2022-12-12
CI2666-400,7997,69677,7,2022-12-12
BQ5401-001,11197,99724,9,2022-12-12
CT9155-063,13995,96766,2,2022-12-12
CD3395-006,11995,57811,6,2022-12-12
CI1214-004,7997,58754,7,2022-12-12
AR4225-100,9597,99677,2,2022-12-12
CK0986-002,2097,37326,8,2022-12-12
AR4543-013,5995,63232,1,2022-12-12
CD6964-002,7197,45358,5,2022-12-12
AT7980-606,5995,66257,1,2022-12-12
AQ1289-003,5597,68147,3,2022-12-12
AT7993-414,5247,88011,5,2022-12-12
BQ5427-401,8995,33177,3,2022-12-12
AA7406-006,6397,28284,2,2022-12-12
CI7379-400,15995,10485,7,2022-12-12
BQ3610-100,7697,35214,4,2022-12-12
AA8018-101,11995,26394,7,2022-12-12
CJ1292-703,7495,11295,2,2022-12-12
CI3707-100,11997,67273,7,2022-12-12
AQ0925-002,16995,66311,2,2022-12-12
AT7995-104,7995,48963,9,2022-12-12
BQ3611-100,8797,72933,8,2022-12-12
AR5339-002,8995,72350,4,2022-12-12
BV0657-400,6495,32293,7,2022-12-12
AR9293-603,9597,49685,5,2022-12-12
943806-602,10995,84174,9,2022-12-12
CI7379-400,15995,80721,2,2022-12-12
AQ7491-008,5495,48788,4,2022-12-12
AT1198-401,7995,18621,9,2022-12-12
CI3899-200,12995,20788,6,2022-12-12
640744-016,10197,90412,5,2022-12-12
AT8240-003,13995,57197,8,2022-12-12
CT0624-100,2995,90093,4,2022-12-12
BQ7978-001,11995,46853,9,2022-12-12
AJ6959-717,4497,89616,8,2022-12-12
CT3509-001,7995,78556,1,2022-12-12
CI1236-100,12797,89751,3,2022-12-12
CD5036-100,7995,94956,5,2022-12-12
CN2932-100,18995,71178,1,2022-12-12
BQ3611-100,8797,93960,6,2022-12-12
CD5028-900,10995,33355,8,2022-12-12
CN6928-300,15995,70502,4,2022-12-12
CD2717-001,4495,16618,6,2022-12-12
CD6720-808,21995,62033,8,2022-12-12
AQ2222-200,8995,34881,3,2022-12-12
CN5455-160,11995,64642,2,2022-12-12
AJ6900-102,16995,38210,7,2022-12-12
BQ3202-011,7995,29806,9,2022-12-12
CI7815-602,7995,52878,9,2022-12-12
CD0431-107,12995,72716,5,2022-12-12
CK0980-002,5995,15369,9,2022-12-12
AT7980-606,5995,42751,6,2022-12-12
CT3110-400,5495,53797,2,2022-12-12
CD3398-063,11995,39631,6,2022-12-12
CI0808-100,5995,68009,9,2022-12-12
880848-005,14495,24495,6,2022-12-12
CK2351-601,7995,99936,5,2022-12-12
AT7967-104,5495,74000,8,2022-12-12
AT5293-004,20995,69664,7,2022-12-12
AA1636-406,6997,38645,1,2022-12-12
CI9949-001,12995,21754,5,2022-12-12
807443-503,13597,32875,4,2022-12-12
922474-001,13995,24930,9,2022-12-12
880848-005,14495,12719,4,2022-12-12
CI2666-400,7997,93920,5,2022-12-12
BQ0129-106,6495,11245,5,2022-12-12
CT3110-400,5495,85638,4,2022-12-12
553558-125,8995,52072,9,2022-12-12
BV0614-005,7997,76684,6,2022-12-12
AR5339-002,8995,22216,5,2022-12-12
AO3258-080,5947,98746,2,2022-12-12
849560-001,15995,37851,9,2022-12-12
DA4155-400,16995,15776,7,2022-12-12
AT7978-414,5947,13555,5,2022-12-12
AT8000-104,5495,70899,2,2022-12-12
AJ6844-007,11197,61734,4,2022-12-12
AO2924-401,12797,39134,7,2022-12-12
CD4161-606,22995,43493,9,2022-12-12
AT3378-471,8995,55201,7,2022-12-12
AT5673-700,36500,18449,9,2022-12-12
AT7980-606,5995,26022,7,2022-12-12
CI1291-400,8397,12022,5,2022-12-12
BQ6623-070,12797,95437,3,2022-12-12
CT5064-001,13995,71258,1,2022-12-12
AQ7477-009,9995,58447,1,2022-12-12
310805-137,15995,84927,1,2022-12-12
CI1246-302,10197,94416,2,2022-12-12
CT7695-401,11995,27859,6,2022-12-12
AH7249-118,7197,25791,9,2022-12-12
CJ0270-601,7995,36748,1,2022-12-12
CD4161-606,22995,26009,4,2022-12-12
BQ6166-003,7197,27848,8,2022-12-12
BQ5613-001,11197,50679,1,2022-12-12
BQ0129-106,6495,18630,6,2022-12-12
CD4387-100,8995,19879,4,2022-12-12
CJ0861-017,9995,18925,9,2022-12-12
BV0612-001,9995,76317,4,2022-12-12
AO0571-606,7495,56258,2,2022-12-12
844896-002,3197,95364,4,2022-12-12
AT5301-003,12995,55050,9,2022-12-12
943806-602,10995,72923,9,2022-12-12
CJ1300-401,5247,36395,3,2022-12-12
487471-003,14397,82868,4,2022-12-12
AQ1189-009,10995,62975,2,2022-12-12
AO0571-606,7495,34482,3,2022-12-12
CT4328-101,7495,41576,3,2022-12-12
CT2007-100,9995,27652,3,2022-12-12
CN6928-300,15995,23540,1,2022-12-12
AQ4176-049,21995,10243,1,2022-12-12
310805-137,15995,81672,7,2022-12-12
CI3794-600,11197,95067,3,2022-12-12
AV4126-002,10995,22123,3,2022-12-12
AH1016-602,5997,50392,6,2022-12-12
CK3321-100,9097,67033,9,2022-12-12
BQ5467-101,8397,66547,2,2022-12-12
AQ7477-009,9995,24534,9,2022-12-12
CJ0280-001,11995,34197,3,2022-12-12
AH7857-009,11995,79722,3,2022-12-12
CU2708-901,4495,18192,1,2022-12-12
CI0919-100,8995,49164,3,2022-12-12
AT6110-004,3147,27645,6,2022-12-12
AO0566-606,7495,19608,2,2022-12-12
AH8050-100,13995,18422,2,2022-12-12
AO7351-104,7995,49081,8,2022-12-12
CD6721-808,22995,28553,2,2022-12-12
CI3869-500,15995,23025,7,2022-12-12
922474-001,13995,51940,1,2022-12-12
AQ7497-300,7995,83760,7,2022-12-12
DA4155-400,16995,11497,2,2022-12-12
CQ6566-700,12995,35258,4,2022-12-12
CD5007-102,13995,55673,2,2022-12-12
BQ9138-601,3147,74236,9,2022-12-12
AO3622-006,1995,39158,3,2022-12-12
CT7695-401,11995,10959,8,2022-12-12
CN6881-300,7995,48250,3,2022-12-12
CD2717-001,4495,47906,7,2022-12-12
BV7754-001,9797,53200,6,2022-12-12
CQ0912-100,11995,39165,3,2022-12-12
AJ6910-009,16995,58059,6,2022-12-12
AV3866-001,16995,67881,2,2022-12-12
CK0089-100,9797,63983,6,2022-12-12
BV6348-300,15995,79135,2,2022-12-12
BQ5430-401,6297,65399,2,2022-12-12
BQ5427-401,8995,12913,7,2022-12-12
AR4561-200,15995,62873,5,2022-12-12
CI1291-400,8397,58760,7,2022-12-12
AO3189-600,13297,55833,1,2022-12-12
AJ6900-102,16995,23568,2,2022-12-12
CD0490-104,9995,50792,4,2022-12-12
CW4409-100,19995,22369,8,2022-12-12
BQ1896-002,12597,80912,4,2022-12-12
AO3166-300,7495,18290,8,2022-12-12
CT5229-001,15995,26298,2,2022-12-12
AQ1316-500,4797,28047,8,2022-12-12
CD4156-606,8495,70649,9,2022-12-12
BQ3202-011,7995,93232,9,2022-12-12
CD2717-001,4495,37511,6,2022-12-12
AJ9515-001,6995,36430,8,2022-12-12
CD0188-101,7995,17543,2,2022-12-12
CQ6566-700,12995,89736,3,2022-12-12
AO2434-101,14995,98356,9,2022-12-12
AR4561-200,15995,11603,7,2022-12-12
CD4159-606,5995,32729,8,2022-12-12
CD2722-001,15995,51128,2,2022-12-12
AQ0925-002,16995,26441,6,2022-12-12
325213-139,7597,67193,7,2022-12-12
CD0916-001,11995,76975,6,2022-12-12
CJ0882-001,6495,57352,9,2022-12-12
CD5036-100,7995,93211,1,2022-12-12
AT7978-414,5947,14237,3,2022-12-12
AR4347-600,13597,44220,6,2022-12-12
CI7815-602,7995,90181,6,2022-12-12
CI9367-301,7995,41033,4,2022-12-12
CJ0625-700,15995,84345,4,2022-12-12
807471-101,6995,72341,8,2022-12-12
AT7999-414,3497,68048,6,2022-12-12
BV1134-001,9597,38197,4,2022-12-12
CD0917-300,7197,11803,5,2022-12-12
AQ7489-008,7995,43672,1,2022-12-12
BQ5808-100,15997,69184,7,2022-12-12
CQ7620-001,9995,94997,4,2022-12-12
AH7249-118,7197,26699,1,2022-12-12
CI3869-500,15995,67047,5,2022-12-12
CN2932-100,18995,46016,3,2022-12-12
864348-019,6397,10024,2,2022-12-12
BQ5401-001,11197,37727,8,2022-12-12
AH7378-801,3997,80322,6,2022-12-12
864348-019,6397,57700,6,2022-12-12
943806-602,10995,61235,9,2022-12-12
AJ6959-717,4497,46051,7,2022-12-12
BQ0129-106,6495,84493,4,2022-12-12
AV6337-003,9495,85410,3,2022-12-12
AQ7487-201,6995,60533,1,2022-12-12
AR5339-002,8995,12091,7,2022-12-12
CT0624-100,2995,38196,1,2022-12-12
CI3867-001,9995,44521,1,2022-12-12
AR9293-603,9597,25044,3,2022-12-12
CI2666-400,7997,94885,7,2022-12-12
AQ0927-100,12995,19250,3,2022-12-12
BV0614-005,7997,57327,6,2022-12-12
CW4409-100,19995,37173,9,2022-12-12
CK1069-001,5495,12798,3,2022-12-12
CD4372-004,13995,10650,5,2022-12-12
CI9949-001,12995,69443,7,2022-12-12
AO2982-076,10995,87434,9,2022-12-12
CD0887-201,7995,74654,1,2022-12-12
133000-106,11995,95067,7,2022-12-12
CQ0912-100,11995,80409,1,2022-12-12
AO0577-717,3497,19185,2,2022-12-12
AR9293-603,9597,92267,4,2022-12-12
AQ4312-107,5397,87380,4,2022-12-12
CT4352-104,9995,80212,1,2022-12-12
BQ5972-001,11197,86480,2,2022-12-12
AV9370-001,5597,54441,4,2022-12-12
AR7718-001,6995,13058,3,2022-12-12
AT6109-606,4495,36296,4,2022-12-12
487471-003,14397,63512,6,2022-12-12
CD3460-010,9995,96283,2,2022-12-12
AQ1189-009,10995,27517,6,2022-12-12
CD7070-009,14995,23752,7,2022-12-12
CD2053-105,10995,60208,2,2022-12-12
CD4159-606,5995,79950,5,2022-12-12
BQ6826-003,8995,12184,6,2022-12-12
CT1099-093,24995,56586,2,2022-12-12
CI3869-500,15995,91659,9,2022-12-12
AT6174-004,7797,16584,3,2022-12-12
AT7996-414,5247,81696,6,2022-12-12
AT7997-606,4995,73862,7,2022-12-12
CQ7620-001,9995,95437,3,2022-12-12
BQ6623-070,12797,25794,2,2022-12-12
CD4573-001,10995,62583,7,2022-12-12
CD5029-001,10995,88430,9,2022-12-12
BQ6044-100,12995,38643,5,2022-12-12
CK2531-001,13597,33065,4,2022-12-12
AT7996-414,5247,32618,7,2022-12-12
BQ3212-600,3695,98147,5,2022-12-12
AQ0926-001,12995,41383,4,2022-12-12
CD4161-606,22995,21467,2,2022-12-12
AT6109-606,4495,11657,8,2022-12-12
CI7815-602,7995,19143,6,2022-12-12
BQ5613-001,11197,70902,3,2022-12-12
CQ0989-002,5995,29746,1,2022-12-12
AT7960-104,7995,15306,9,2022-12-12
631261-035,2795,55643,9,2022-12-12
CD5028-900,10995,55576,2,2022-12-12
AV5187-602,12797,78614,3,2022-12-12
CJ0270-601,7995,34352,1,2022-12-12
CJ0592-001,16995,50874,5,2022-12-12
CD2189-002,6997,50946,3,2022-12-12
CJ0861-010,9995,93256,8,2022-12-12
852542-087,9995,33662,2,2022-12-12
CQ0912-100,11995,18887,7,2022-12-12
415445-102,5295,41434,3,2022-12-12
CI5646-200,9597,30322,6,2022-12-12
CT1264-101,12995,25134,1,2022-12-12
BV7782-001,7197,23405,4,2022-12-12
AV4126-002,10995,27397,6,2022-12-12
AQ4176-049,21995,33046,7,2022-12-12
CI9842-500,9995,10546,7,2022-12-12
CI7388-600,16995,85839,6,2022-12-12
CT1264-101,12995,20077,9,2022-12-12
BV6484-002,11197,46649,9,2022-12-12
CJ1306-401,5247,60209,3,2022-12-12
CJ0277-002,11995,75354,3,2022-12-12
CK2772-101,10995,51062,2,2022-12-12
CD5086-500,8995,88612,1,2022-12-12
CJ0509-001,7995,87918,1,2022-12-12
CI9842-500,9995,73225,7,2022-12-12
AO2607-401,7197,23434,5,2022-12-12
CJ0882-001,6495,27146,8,2022-12-12
CJ0220-400,10995,18961,8,2022-12-12
CI2668-004,11197,97337,2,2022-12-12
CD6720-808,21995,26587,3,2022-12-12
881105-800,7997,33099,2,2022-12-12
CQ7619-700,9995,92693,3,2022-12-12
CD5028-900,10995,79714,7,2022-12-12
CD4570-300,14995,46035,4,2022-12-12
CD0188-101,7995,94267,8,2022-12-12
CQ0912-100,11995,13712,7,2022-12-12
AQ1316-500,4797,74160,4,2022-12-12
CT1099-093,24995,58812,4,2022-12-12
AJ6900-102,16995,79881,8,2022-12-12
CU5133-600,13597,11663,6,2022-12-12
AT6099-606,6495,79853,5,2022-12-12
CD2182-001,14397,81343,6,2022-12-12
AQ7491-008,5495,57437,8,2022-12-12
640744-016,10197,98376,8,2022-12-12
CJ1306-401,5247,45098,2,2022-12-12
AT7978-414,5947,60363,2,2022-12-12
CJ0710-004,7995,93907,1,2022-12-12
BV5739-500,7697,82261,2,2022-12-12
AO3189-600,13297,85088,1,2022-12-12
CJ6106-100,9995,74939,6,2022-12-12
BV7725-500,4797,61066,4,2022-12-12
BQ4424-700,7697,78235,1,2022-12-12
CD4156-606,8495,58052,1,2022-12-12
CJ0270-601,7995,70375,2,2022-12-12
CT1030-100,9995,61267,4,2022-12-12
AA7408-008,5997,75145,5,2022-12-12
CJ6971-001,13597,27856,8,2022-12-12
AQ7488-004,4197,32161,5,2022-12-12
AQ5708-201,6597,84393,3,2022-12-12
AQ0926-001,12995,39030,3,2022-12-12
CT5543-300,12995,80399,7,2022-12-12
BQ6623-070,12797,48800,2,2022-12-12
CD7070-009,14995,42335,2,2022-12-12
AQ2567-002,8397,49979,3,2022-12-12
AR4229-003,12995,70601,2,2022-12-12
AJ9515-001,6995,76899,1,2022-12-12
CT3890-101,7995,50054,8,2022-12-12
AQ7878-003,7995,22264,2,2022-12-12
325213-139,7597,23392,8,2022-12-12
BV1357-003,9597,61076,6,2022-12-12
CD5082-001,8995,67977,8,2022-12-12
AT7997-606,4995,70914,3,2022-12-12
AT6174-004,7797,58123,3,2022-12-12
CK0980-002,5995,64105,2,2022-12-12
BQ6046-010,12995,18781,3,2022-12-12
CJ0217-001,6995,42185,2,2022-12-12
CT5342-007,18995,77121,9,2022-12-12
AO7353-105,7995,58169,5,2022-12-12
AV6243-400,13995,52521,8,2022-12-12
